recording_type,source_file_type,source_batch,dance_key,dance_id,bee_id,date,time_dance,condition,aperture,orientation_method,waggle_run,csv_file,video_name,direction_u,direction_v,video_angle_deg,true_north_video_deg,waggle_true_bearing_deg,mean_magnetic_north_deg,true_north_calibration_deg,compass_circular_sd_deg,calibration_n_annotations,calibration_quality_flag,reference_compass_file,assigned_calibration_file,calibration_id,calibration_file,reference_landmark_file,landmark_dance_file,landmark_calibration_deg,landmark_calibration_circular_sd_deg,north_relative_to_landmark_deg,landmark_dance_video_deg,landmark_dance_circular_sd_deg,start_x,start_y,start_xy,start_frame,declination_deg
tilted,annotator_csv,tilted_20250128,tilted_20250128__84b__84b_00066,84b_00066,84b,20250128,18:07:00,10_deg,,direct_compass,9,84b_00066_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00066.mp4,-0.7556890827898176,0.6549305384178419,229.08561677997488,169.4914899224097,59.594126857565186,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1401,774,"(1401, 774)",2437,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__84b__84b_00066,84b_00066,84b,20250128,18:07:00,10_deg,,direct_compass,10,84b_00066_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00066.mp4,-0.9908301680442989,-0.13511320473331348,277.76516601842536,169.4914899224097,108.27367609601566,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1367,756,"(1367, 756)",2513,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__84b__84b_00066,84b_00066,84b,20250128,18:07:00,10_deg,,direct_compass,11,84b_00066_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00066.mp4,-0.6675450157520258,0.7445694406464903,221.8778695378843,169.4914899224097,52.386379615474596,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1363,765,"(1363, 765)",2604,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__84b__84b_00066,84b_00066,84b,20250128,18:07:00,10_deg,,direct_compass,12,84b_00066_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00066.mp4,-0.8411784753765535,0.5407575913134987,237.26477372789242,169.4914899224097,67.77328380548272,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1410,759,"(1410, 759)",2742,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__84b__84b_00066,84b_00066,84b,20250128,18:07:00,10_deg,,direct_compass,13,84b_00066_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00066.mp4,-0.9887155042247666,-0.14980537942799493,278.6156481841641,169.4914899224097,109.12415826175442,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1207,751,"(1207, 751)",2962,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__84b__84b_00066,84b_00066,84b,20250128,18:07:00,10_deg,,direct_compass,14,84b_00066_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00066.mp4,-0.6625738822030289,0.7489965624903806,221.49646835521554,169.4914899224097,52.00497843280584,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1175,767,"(1175, 767)",3011,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__84b__84b_00066,84b_00066,84b,20250128,18:07:00,10_deg,,direct_compass,15,84b_00066_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00066.mp4,-0.9805806756909201,-0.19611613513818402,281.30993247402023,169.4914899224097,111.81844255161053,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1163,712,"(1163, 712)",3052,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__84b__84b_00066,84b_00066,84b,20250128,18:07:00,10_deg,,direct_compass,16,84b_00066_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00066.mp4,-0.9991680531005774,0.04078236951430928,267.66269414087617,169.4914899224097,98.17120421846647,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1098,711,"(1098, 711)",3118,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__84b__84b_00066,84b_00066,84b,20250128,18:07:00,10_deg,,direct_compass,17,84b_00066_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00066.mp4,-1.0,0.0,270.0,169.4914899224097,100.5085100775903,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1032,728,"(1032, 728)",3180,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00052,90r_00052,90r,20250128,15:40:00,10_deg,,direct_compass,1,90r_00052_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00052.mp4,-0.07387168551531177,0.997267754456709,184.23639479905881,173.62496982572887,10.611424973329946,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,830,881,"(830, 881)",487,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00052,90r_00052,90r,20250128,15:40:00,10_deg,,direct_compass,2,90r_00052_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00052.mp4,-0.5144957554275266,0.8574929257125442,210.96375653207352,173.62496982572887,37.33878670634465,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,687,814,"(687, 814)",1059,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00052,90r_00052,90r,20250128,15:40:00,10_deg,,direct_compass,3,90r_00052_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00052.mp4,-0.7071067811865476,0.7071067811865476,225.0,173.62496982572887,51.37503017427113,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,791,946,"(791, 946)",1147,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00052,90r_00052,90r,20250128,15:40:00,10_deg,,direct_compass,4,90r_00052_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00052.mp4,-0.9922778767136677,0.12403473458920847,262.8749836510982,173.62496982572887,89.25001382536934,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,821,936,"(821, 936)",1481,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00052,90r_00052,90r,20250128,15:40:00,10_deg,,direct_compass,5,90r_00052_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00052.mp4,-0.7071067811865476,0.7071067811865476,225.0,173.62496982572887,51.37503017427113,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,827,939,"(827, 939)",1527,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00052,90r_00052,90r,20250128,15:40:00,10_deg,,direct_compass,6,90r_00052_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00052.mp4,-0.9021342216356465,0.43145549730400484,244.44003482817618,173.62496982572887,70.81506500244731,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,810,912,"(810, 912)",1571,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00052,90r_00052,90r,20250128,15:40:00,10_deg,,direct_compass,7,90r_00052_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00052.mp4,-0.20952908873087345,0.9778024140774094,192.09475707701208,173.62496982572887,18.469787251283208,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,885,954,"(885, 954)",1638,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00052,90r_00052,90r,20250128,15:40:00,10_deg,,direct_compass,8,90r_00052_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00052.mp4,-0.9912279006826347,0.13216372009101796,262.40535663140855,173.62496982572887,88.78038680567968,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,961,890,"(961, 890)",1693,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00052,90r_00052,90r,20250128,15:40:00,10_deg,,direct_compass,9,90r_00052_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00052.mp4,-0.7219882051154242,0.6919053632356149,226.2188752351313,173.62496982572887,52.593905409402424,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,958,894,"(958, 894)",1745,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00052,90r_00052,90r,20250128,15:40:00,10_deg,,direct_compass,10,90r_00052_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00052.mp4,-0.9544799780350297,0.2982749931359468,252.64597536373867,173.62496982572887,79.0210055380098,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,1460,909,"(1460, 909)",2045,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00053,90r_00053,90r,20250128,15:40:00,10_deg,,direct_compass,1,90r_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.9456865993048666,-0.3250797685110479,288.9704078084865,173.62496982572887,115.34543798275766,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,695,846,"(695, 846)",1184,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00053,90r_00053,90r,20250128,15:40:00,10_deg,,direct_compass,2,90r_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,0.9922778767136677,-0.12403473458920847,82.8749836510982,173.62496982572887,269.25001382536936,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,1053,881,"(1053, 881)",1323,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00053,90r_00053,90r,20250128,15:40:00,10_deg,,direct_compass,3,90r_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.9953500135553002,-0.09632419486019034,275.5275401516562,173.62496982572887,101.90257032592731,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,1055,820,"(1055, 820)",1349,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00053,90r_00053,90r,20250128,15:40:00,10_deg,,direct_compass,4,90r_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-1.0,0.0,270.0,173.62496982572887,96.37503017427113,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,980,883,"(980, 883)",1449,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00053,90r_00053,90r,20250128,15:40:00,10_deg,,direct_compass,5,90r_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.9994059993535875,0.03446227583977888,268.02506598911805,173.62496982572887,94.40009616338918,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,893,831,"(893, 831)",1501,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00053,90r_00053,90r,20250128,15:40:00,10_deg,,direct_compass,6,90r_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-1.0,0.0,270.0,173.62496982572887,96.37503017427113,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,851,825,"(851, 825)",1564,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00053,90r_00053,90r,20250128,15:40:00,10_deg,,direct_compass,7,90r_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,0.8858315352801555,-0.4640069946705576,62.35402463626132,173.62496982572887,248.72905481053246,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,906,883,"(906, 883)",1620,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00053,90r_00053,90r,20250128,15:40:00,10_deg,,direct_compass,8,90r_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.8253072612498318,0.5646839155919902,235.61965527615513,173.62496982572887,61.99468545042626,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,888,950,"(888, 950)",1689,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00053,90r_00053,90r,20250128,15:40:00,10_deg,,direct_compass,9,90r_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.4190581774617469,0.9079593845004517,204.77514056883192,173.62496982572887,31.150170743103047,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,897,940,"(897, 940)",1803,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00053,90r_00053,90r,20250128,15:40:00,10_deg,,direct_compass,10,90r_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.5766831975986553,0.8169678632647616,215.21759296819272,173.62496982572887,41.59262314246385,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,935,941,"(935, 941)",1859,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00053,90r_00053,90r,20250128,15:40:00,10_deg,,direct_compass,11,90r_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.9872411207126471,0.1592324388246205,260.83765295427827,173.62496982572887,87.2126831285494,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,917,883,"(917, 883)",1919,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00053,90r_00053,90r,20250128,15:40:00,10_deg,,direct_compass,12,90r_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.9524241471993241,0.3047757271037837,252.25532837494308,173.62496982572887,78.63035854921421,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,970,864,"(970, 864)",1981,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00053,90r_00053,90r,20250128,15:40:00,10_deg,,direct_compass,13,90r_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.9679968981658008,0.25096215878372613,255.4655449194599,173.62496982572887,81.84057509373102,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,893,809,"(893, 809)",2042,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00053,90r_00053,90r,20250128,15:40:00,10_deg,,direct_compass,14,90r_00053_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00053.mp4,-0.9312427797057534,0.3643993485805122,248.6293777306568,173.62496982572887,75.00440790492794,152.35496982572886,173.62496982572887,1.2693757473417489,10,ok,20250128/28_calibration_00051.csv,20250128/28_calibration_00051.csv,28_calibration_00051,20250128/28_calibration_00051.csv,,,,,,,,898,869,"(898, 869)",2092,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00064,90r_00064,90r,20250128,18:02:00,10_deg,,direct_compass,1,90r_00064_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00064.mp4,0.6,-0.8,36.86989764584402,169.4914899224097,227.37840772343432,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1191,785,"(1191, 785)",666,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00064,90r_00064,90r,20250128,18:02:00,10_deg,,direct_compass,2,90r_00064_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00064.mp4,-0.9981684966311908,0.06049506040189035,266.5317707410828,169.4914899224097,97.04028081867312,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1184,781,"(1184, 781)",801,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00064,90r_00064,90r,20250128,18:02:00,10_deg,,direct_compass,3,90r_00064_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00064.mp4,-0.7556890827898176,0.6549305384178419,229.08561677997488,169.4914899224097,59.594126857565186,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1179,796,"(1179, 796)",856,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00064,90r_00064,90r,20250128,18:02:00,10_deg,,direct_compass,4,90r_00064_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00064.mp4,-0.9906211292434748,0.13663739713703102,262.14668669802177,169.4914899224097,92.65519677561207,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1194,797,"(1194, 797)",908,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00064,90r_00064,90r,20250128,18:02:00,10_deg,,direct_compass,5,90r_00064_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00064.mp4,-0.8637789008984335,0.5038710255240862,239.74356283647074,169.4914899224097,70.25207291406105,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1163,802,"(1163, 802)",961,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00064,90r_00064,90r,20250128,18:02:00,10_deg,,direct_compass,6,90r_00064_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00064.mp4,-0.973417168333576,0.2290393337255473,256.7594800848128,169.4914899224097,87.26799016240312,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1179,766,"(1179, 766)",1002,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00064,90r_00064,90r,20250128,18:02:00,10_deg,,direct_compass,7,90r_00064_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00064.mp4,-0.9662349396012463,0.25766265056033233,255.06858282186244,169.4914899224097,85.57709289945274,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1172,770,"(1172, 770)",1056,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00064,90r_00064,90r,20250128,18:02:00,10_deg,,direct_compass,8,90r_00064_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00064.mp4,-0.9912279006826347,0.13216372009101796,262.40535663140855,169.4914899224097,92.91386670899885,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1177,747,"(1177, 747)",1102,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00064,90r_00064,90r,20250128,18:02:00,10_deg,,direct_compass,9,90r_00064_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00064.mp4,-0.8436614877321075,0.5368754921931592,237.52880770915152,169.4914899224097,68.03731778674182,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1180,771,"(1180, 771)",1157,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00064,90r_00064,90r,20250128,18:02:00,10_deg,,direct_compass,10,90r_00064_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00064.mp4,-0.9823385664224747,0.1871121078899952,259.2157021324374,169.4914899224097,89.7242122100277,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1161,746,"(1161, 746)",1198,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00064,90r_00064,90r,20250128,18:02:00,10_deg,,direct_compass,11,90r_00064_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00064.mp4,-0.8823529411764706,0.47058823529411764,241.92751306414704,169.4914899224097,72.43602314173734,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1137,789,"(1137, 789)",1259,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00064,90r_00064,90r,20250128,18:02:00,10_deg,,direct_compass,12,90r_00064_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00064.mp4,-0.9647638212377322,0.2631174057921088,254.7448812969422,169.4914899224097,85.2533913745325,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1129,735,"(1129, 735)",1311,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00064,90r_00064,90r,20250128,18:02:00,10_deg,,direct_compass,13,90r_00064_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00064.mp4,-0.8944271909999159,0.4472135954999579,243.43494882292202,169.4914899224097,73.94345890051233,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1148,765,"(1148, 765)",1343,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00064,90r_00064,90r,20250128,18:02:00,10_deg,,direct_compass,14,90r_00064_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00064.mp4,-0.999133073092352,0.04163054471218133,267.6140559696112,169.4914899224097,98.12256604720147,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1125,616,"(1125, 616)",1469,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00066,90r_00066,90r,20250128,18:07:00,10_deg,,direct_compass,1,90r_00066_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00066.mp4,-1.0,0.0,270.0,169.4914899224097,100.5085100775903,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1044,715,"(1044, 715)",2018,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00066,90r_00066,90r,20250128,18:07:00,10_deg,,direct_compass,2,90r_00066_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00066.mp4,-0.9886188373396114,0.1504419969864626,261.34745820888526,169.4914899224097,91.85596828647556,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1054,732,"(1054, 732)",2063,-21.27
tilted,annotator_csv,tilted_20250128,tilted_20250128__90r__90r_00066,90r_00066,90r,20250128,18:07:00,10_deg,,direct_compass,3,90r_00066_waggle_annotations.csv,E:\2026Trackathon\James\mp4\20250128\00066.mp4,0.939793423488437,-0.3417430630867044,70.01689347810003,169.4914899224097,260.52540355569033,148.2214899224097,169.4914899224097,1.068726691236192,10,ok,20250128/28_calibration_00062.csv,20250128/28_calibration_00062.csv,28_calibration_00062,20250128/28_calibration_00062.csv,,,,,,,,1061,750,"(1061, 750)",2209,-21.27
